time,flux,flux_err
2458393.5001061424,0.9863042094762384,0.0027002236
2458393.5014950526,0.9883406880063522,0.002699174
2458393.5028839638,0.9888482577999104,0.0026984573
2458393.504272873,0.9887097088560696,0.002698679
2458393.505661784,0.9884852611739547,0.0027022774
2458393.5070506944,0.9868181547533698,0.0026998166
2458393.5084396047,0.9892820695947766,0.0026998208
2458393.509828515,0.9911415857044741,0.0027073661
2458393.5112174256,0.9901056330754493,0.0027028674
2458393.512606336,0.9880629617081794,0.0027003968
2458393.513995246,0.988659521607336,0.0027026711
2458393.5153841567,0.9862599427683864,0.0027034779
2458393.516773067,0.9894559851929344,0.0026997465
2458393.5181619776,0.9913409588819808,0.002701632
2458393.519550888,0.9881994838356843,0.0027030895
2458393.520939798,0.9877354500497915,0.0026999624
2458393.522328709,0.9928889675288897,0.0027025468
2458393.523717619,0.9841397062661438,0.0027079633
2458393.525106529,0.9884004162705641,0.0027030122
2458393.52649544,0.9965894875378413,0.0027047528
2458393.52788435,0.9884074300712926,0.0027017975
2458393.5292732604,0.9888057038661714,0.0027001246
2458393.530662171,0.9926643889167831,0.0027065624
2458393.5320510813,0.9893284852350538,0.0027045084
2458393.5334399915,0.9926473928009909,0.0027077049
2458393.5348289018,0.983987551638801,0.0027009042
2458393.5362178124,0.9919398217258303,0.0027065021
2458393.5376067227,0.993068493074674,0.0027079659
2458393.538995633,0.9922405256809296,0.002705795
2458393.540384544,0.9936956595356387,0.0027088018
2458393.541773454,0.9916288746465721,0.0027071119
2458393.543162364,0.9929396409933442,0.0027052048
2458393.5445512743,0.9935469086118305,0.0027087091
2458393.545940185,0.9925783974601073,0.0027108584
2458393.547329095,0.9950336975707351,0.0027076718
2458393.5487180054,0.9907656589244054,0.0027093927
2458393.550106916,0.997531511506419,0.0027123324
2458393.5514958263,0.9973420453377441,0.002713393
2458393.552884737,0.9997292803990087,0.0027162607
2458393.554273647,1.002449756702981,0.0027144102
2458393.555662557,1.0015336542483335,0.0027214047
2458393.557051468,1.0023348530214304,0.0027153052
2458393.558440378,1.0016617530312981,0.0027194177
2458393.559829288,1.0019947542550198,0.0027157443
2458393.5612181984,0.9967036867337229,0.0027108754
2458393.5626071086,0.9925788304154536,0.0027118775
2458393.56399602,1.0040422653435919,0.0027180994
2458393.565384929,0.9998231114851951,0.0027123755
2458393.56677384,1.000868178851229,0.0027150356
2458393.56816275,0.9990763774411179,0.0027167895
2458393.5695516607,0.9970748772449415,0.0027151012
2458393.570940571,0.9993552082753522,0.0027149329
2458393.572329481,1.0014362205169012,0.0027168202
2458393.573718392,0.9999199639854478,0.0027190777
2458393.5751073016,1.0030143486659422,0.0027177262
2458393.5764962123,1.0016794645569993,0.0027181916
2458393.5778851225,1.000495681673033,0.0027171075
2458393.5792740327,1.0039093999867439,0.002719006
2458393.580662943,0.9952442195305292,0.0027131233
2458393.582051853,1.0021952402812828,0.0027152577
2458393.583440764,0.9990663922296265,0.0027200894
2458393.5848296736,1.0011637853925854,0.0027165236
2458393.586218584,1.001561609749401,0.0027170503
2458393.5876074946,1.002195735333359,0.0027165592
2458393.588996405,1.0039401620932829,0.0027232424
2458393.590385315,1.0006958900784793,0.0027199024
2458393.591774225,1.0021292192536073,0.0027170351
2458393.5931631355,1.0025935496096294,0.0027200447
2458393.5945520457,1.0029807811832212,0.0027228252
2458393.5959409564,0.9997495239171835,0.002719769
2458393.5973298666,1.0010401478663122,0.0027261979
2458393.598718777,1.0018070829974377,0.0027208622
2458393.600107687,0.9988074592618597,0.0027187609
2458393.6014965973,1.0026627567443929,0.0027217113
2458393.6028855075,1.0009498953981586,0.0027204498
2458393.6042744177,0.9990951651695102,0.0027218012
2458393.605663328,1.0029268761497896,0.0027232992
2458393.6070522387,1.001844618251889,0.0027224657
2458393.608441149,0.9997591615442488,0.0027215048
2458393.609830059,1.001817005983952,0.0027295663
2458393.611218969,1.001851751495916,0.0027213816
2458393.61399679,1.001616546030839,0.0027265607
2458399.3015847835,1.0017272748839239,0.0027031351
2458399.302973691,0.9995679381571037,0.0026985018
2458399.3043625983,1.0019737221216878,0.002699069
2458399.305751506,0.9980887568369594,0.0027017831
2458399.3071404127,0.9964337021490186,0.0027036946
2458399.30852932,1.002768198210751,0.0026994804
2458399.309918228,0.998840154900933,0.0026993037
2458399.311307135,0.9978777671581575,0.0026999537
2458399.3126960425,1.0021526949173865,0.0027032259
2458399.31408495,1.0017852832266163,0.0027013139
2458399.3154738573,1.0003104721661726,0.0027003982
2458399.316862765,1.003417161828751,0.0027019975
2458399.318251672,0.9992166820068182,0.0027018187
2458399.319640579,0.9958829228710595,0.0027020546
2458399.3210294866,1.0034081342654884,0.0027067175
2458399.322418394,1.000290026251068,0.0027020522
2458399.323807301,1.0024353188968385,0.0027022585
2458399.3251962084,0.9995355920463161,0.0027014562
2458399.326585116,1.000631805767774,0.0026987998
2458399.3279740238,0.9959512000824624,0.0026975933
2458399.3293629307,1.0011721949944032,0.0026973386
2458399.3307518377,0.9981075704557191,0.0027041307
2458399.332140745,0.9987216763901803,0.0026992082
2458399.333529653,1.0022097828845098,0.0027050814
2458399.33491856,1.0035433799465818,0.0027014725
2458399.3363074674,1.0006070774597253,0.0026999637
